key,place_name,admin_name1,latitude,longitude,accuracy
505101,Uppal (Knr),Andhra Pradesh,17.448,78.5913,0
505102,Vagapalli,Andhra Pradesh,17.448,78.5913,0
505122,Jammikunta,Andhra Pradesh,17.448,78.5913,0
505152,Madka,Andhra Pradesh,17.448,78.5913,0
505173,Raghavapur,Andhra Pradesh,17.448,78.5913,0
505184,Nagaram,Andhra Pradesh,17.1842,78.3897,0
505187,Basant Nagar,Andhra Pradesh,17.448,78.5913,0
505188,Adivarampet,Andhra Pradesh,17.448,78.5913,0
505208,Abadi Ramagundam,Andhra Pradesh,17.448,78.5913,0
505209,Madpalli,Andhra Pradesh,17.448,78.5913,0
505210,Fertilizer City,Andhra Pradesh,17.448,78.5913,0
505301,Gandhi Chowk,Andhra Pradesh,17.448,78.5913,0
505305,Racharla Boppapur,Andhra Pradesh,17.448,78.5913,0
505327,Jagtial H O,Andhra Pradesh,17.448,78.5913,0
505401,Elgandal,Andhra Pradesh,17.448,78.5913,0
505405,Tadoor,Andhra Pradesh,17.448,78.5913,0
505407,Bandankal,Andhra Pradesh,17.448,78.5913,0
505413,Vablapur,Andhra Pradesh,17.448,78.5913,0
505417,Nagnoor,Andhra Pradesh,17.448,78.5913,0
505425,Dharamapuri,Andhra Pradesh,17.448,78.5913,0
505450,Ibrahimpathnam (Knr),Andhra Pradesh,17.448,78.5913,0
505460,Raikal,Andhra Pradesh,17.0086,78.1908,4
505467,Husnabad,Andhra Pradesh,17.0667,77.65,4
505470,Kachapur,Andhra Pradesh,17.7216,79.0386,0
505472,Saidapur,Andhra Pradesh,17.6183,78.9458,4
505474,Tadikal,Andhra Pradesh,18.3167,79.2833,4
505475,Vavilal,Andhra Pradesh,17.7216,79.0386,0
505476,Damera,Andhra Pradesh,17.2297,78.8867,4
505480,Raikal,Andhra Pradesh,18.9,78.8167,0
505498,K C Campus (Huzurabad),Andhra Pradesh,17.448,78.5913,0
505502,Veena Vanka,Andhra Pradesh,17.448,78.5913,0
505505,Challore,Andhra Pradesh,17.448,78.5913,0
505525,Elgaid,Andhra Pradesh,17.448,78.5913,0
505526,Endapalli,Andhra Pradesh,17.448,78.5913,0
505527,Lower Manair Dam Colony,Andhra Pradesh,17.448,78.5913,0
505530,Indurthi,Andhra Pradesh,17.448,78.5913,0
506001,Lashkar Bazar,Andhra Pradesh,17.0289,78.3025,0
506002,S V N Road,Andhra Pradesh,17.0289,78.3025,0
506003,Fatimanagar,Andhra Pradesh,17.0289,78.3025,0
506004,R E College (Wgl),Andhra Pradesh,17.0289,78.3025,0
506006,Deshaipet (Wgl),Andhra Pradesh,17.0289,78.3025,0
506007,Kakatiya Medical College,Andhra Pradesh,17.0289,78.3025,0
506008,Fort Warangal,Andhra Pradesh,17.0289,78.3025,0
506011,Deval Hazar Sutoon,Andhra Pradesh,17.0289,78.3025,0
506012,M G Road,Andhra Pradesh,17.0289,78.3025,0
506013,Laxmipur (Wgl),Andhra Pradesh,17.0289,78.3025,0
506015,Kakatiya Canal Colony Wgl,Andhra Pradesh,17.0289,78.3025,0
506101,Mahabubabad H O,Andhra Pradesh,17.0289,78.3025,0
506142,Madikonda,Andhra Pradesh,17.0289,78.3025,0
506144,Abadi Ghanpur,Andhra Pradesh,17.0289,78.3025,0
506165,Eturnagaram,Andhra Pradesh,17.0289,78.3025,0
506167,Jangaon H O,Andhra Pradesh,17.0289,78.3025,0
506224,Ladnoor,Andhra Pradesh,17.0289,78.3025,0
506244,Quilashapur,Andhra Pradesh,17.0289,78.3025,0
506252,Ippaguda,Andhra Pradesh,17.0289,78.3025,0
506301,Chagal,Andhra Pradesh,17.0289,78.3025,0
506302,Devaruppala,Andhra Pradesh,17.0289,78.3025,0
506303,Waddicherla Nawabpet,Andhra Pradesh,17.0289,78.3025,0
506313,Wardhannapet,Andhra Pradesh,17.0289,78.3025,0
506314,Rai Parthi,Andhra Pradesh,17.0289,78.3025,0
506315,Dathala Palli,Andhra Pradesh,17.0289,78.3025,0
506316,Zaffargadh,Andhra Pradesh,17.0289,78.3025,0
506318,Waddekothapalle,Andhra Pradesh,17.0289,78.3025,0
506329,Sangam,Andhra Pradesh,17.0289,78.3025,4
506330,Dharma Rao Cheruvu,Andhra Pradesh,17.0289,78.3025,0
506352,Jangalapalli,Andhra Pradesh,17.0289,78.3025,0
506370,Waddepalli,Andhra Pradesh,17.0289,78.3025,0
506371,Hasanparthi,Andhra Pradesh,17.0289,78.3025,0
506381,Cathedral Compound,Andhra Pradesh,17.0289,78.3025,0
506391,Nadikuda,Andhra Pradesh,17.0289,78.3025,0
507002,Yellandu Cross Rd (Kmm),Andhra Pradesh,17.4333,80.675,0
507003,Dabala Bazar,Andhra Pradesh,17.4333,80.675,0
507101,Adm Bldgs,Andhra Pradesh,17.6,80.3333,0
507106,Laxmidevi Palli,Andhra Pradesh,17.6,80.3333,0
507111,Kalyanamantapam,Andhra Pradesh,17.6,80.3333,0
507115,Nagaram,Andhra Pradesh,17.1842,78.3897,0
507123,Yellandu,Andhra Pradesh,17.6,80.3333,4
507124,Yellaandu Colleries,Andhra Pradesh,17.6,80.3333,0
507152,Janampet,Andhra Pradesh,17.6,80.3333,0
507154,Campus (Paloncha),Andhra Pradesh,17.6,80.3333,0
507157,Palair,Andhra Pradesh,17.6,80.3333,0
507165,Wyra,Andhra Pradesh,17.6,80.3333,0
507167,Tallada,Andhra Pradesh,17.6,80.3333,0
507168,Enkur,Andhra Pradesh,17.6,80.3333,0
507170,Tallam Pahad,Andhra Pradesh,17.6,80.3333,0
507201,Yerrupalem,Andhra Pradesh,17.4333,80.675,0
507202,Banigandla Pahad,Andhra Pradesh,17.4333,80.675,0
507203,Madhira,Andhra Pradesh,17.4333,80.675,0
507206,Dendukur,Andhra Pradesh,17.4333,80.675,0
507209,Kallur,Andhra Pradesh,17.2,80.55,0
507213,Nagula Vancha,Andhra Pradesh,17.4333,80.675,0
507305,Tanikella,Andhra Pradesh,17.2667,81.0167,0
507306,Dammapeta,Andhra Pradesh,17.2667,81.0167,4
508001,Old Abadi,Andhra Pradesh,17.1084,79.1517,0
508105,Raghunathapuram,Andhra Pradesh,17.4419,78.3883,0
508111,Chada,Andhra Pradesh,17.4419,78.3883,0
508112,Vali Gonda,Andhra Pradesh,17.4419,78.3883,0
508115,Kacharam,Andhra Pradesh,17.4419,78.3883,0
508116,Madhapur,Andhra Pradesh,17.4419,78.3883,4
508126,Hazipur,Andhra Pradesh,17.4419,78.3883,0
508202,Hill Colony,Andhra Pradesh,17.1667,79.4333,0
508206,Balaji Nagar,Andhra Pradesh,17.1667,79.4333,0
508207,A C Palli,Andhra Pradesh,17.1667,79.4333,0
508211,Nakrekal,Andhra Pradesh,17.1667,79.4333,4
508213,Bank Street,Andhra Pradesh,17.1667,79.4333,0
508214,Nacharam Industrial Estat,Andhra Pradesh,17.1667,79.4333,0
508234,Nadigudem,Andhra Pradesh,17.1667,79.4333,0
508248,Devar Konda,Andhra Pradesh,17.1667,79.4333,0
508278,Nadavanore,Andhra Pradesh,17.1667,79.4333,0
508286,Wangopalli,Andhra Pradesh,17.1667,79.4333,0
508288,Inkriyala,Andhra Pradesh,17.1667,79.4333,0
508296,Raghavapuram,Andhra Pradesh,17.1667,79.4333,0
508332,Palakaveedu,Andhra Pradesh,16.7167,79.6333,0
508346,Indloor,Andhra Pradesh,16.7167,79.6333,0
508347,Kalmal Cheruvu,Andhra Pradesh,16.7167,79.6333,0
508350,Chalakurthi,Andhra Pradesh,16.7167,79.6333,0
508353,Nallabanda Gudem,Andhra Pradesh,16.7167,79.6333,0
508355,Janpahad,Andhra Pradesh,16.7167,79.6333,0
508367,Adsarla Pally,Andhra Pradesh,16.7167,79.6333,0
508373,Nampalli,Andhra Pradesh,16.7167,79.6333,0
508374,Madugulapalli,Andhra Pradesh,16.7167,79.6333,0
508375,Damarcherla,Andhra Pradesh,16.7167,79.6333,4
509001,Pallaburju,Andhra Pradesh,17.044,78.9628,0
509002,Industrial Estate Mbn,Andhra Pradesh,17.044,78.9628,0
509103,Wanaparthy H O,Andhra Pradesh,16.7831,78.5394,0
509110,Madanapuram,Andhra Pradesh,17.6997,78.5592,0
509113,Varna,Andhra Pradesh,17.6997,78.5592,0
509115,Chandapur,Andhra Pradesh,17.6669,78.1972,4
509116,Rajapet,Andhra Pradesh,17.7325,78.9211,4
509117,Kalwakole,Andhra Pradesh,17.6997,78.5592,0
509125,Gadwal H O,Andhra Pradesh,14.95,78.5,0
509126,Rajoli,Andhra Pradesh,14.95,78.5,4
509127,Leeja,Andhra Pradesh,14.95,78.5,0
509129,Macherla (M),Andhra Pradesh,14.95,78.5,0
509135,Uppal Camp,Andhra Pradesh,16.7831,78.5394,0
509137,Utnoor,Andhra Pradesh,16.7831,78.5394,0
509141,Padu,Andhra Pradesh,16.7831,78.5394,0
509143,Yelkur,Andhra Pradesh,16.7831,78.5394,0
509144,Waddepalli,Andhra Pradesh,16.7831,78.5394,0
509147,Palavoi,Andhra Pradesh,16.7831,78.5394,0
509151,Vallur,Andhra Pradesh,16.7831,78.5394,0
509153,Undevally,Andhra Pradesh,16.7831,78.5394,0
509155,Taksila,Andhra Pradesh,16.7831,78.5394,0
509171,Tangal,Andhra Pradesh,16.7831,78.5394,0
509202,Bala Nagar,Andhra Pradesh,16.65,77.6667,0
509204,Devara Kadra,Andhra Pradesh,16.65,77.6667,0
509205,Dhanwada,Andhra Pradesh,16.65,77.6667,4
509209,Nagar Kurnool,Andhra Pradesh,16.65,77.6667,0
509211,Jajapur,Andhra Pradesh,17.2067,78.34,0
509215,Palem,Andhra Pradesh,17.2067,78.34,0
509218,Nanajpur,Andhra Pradesh,17.2292,78.2903,4
509226,Indrakal,Andhra Pradesh,17.5283,79.7533,0
509227,Tadia Pally,Andhra Pradesh,17.5283,79.7533,0
509242,Rajapur,Andhra Pradesh,19.05,84.6667,4
509307,Edganpalli,Andhra Pradesh,16.65,77.5167,0
509311,Utkur,Andhra Pradesh,16.65,77.5167,4
509323,Gagan Pahad,Andhra Pradesh,16.65,77.5167,0
509324,Kalwa Kurthy,Andhra Pradesh,16.65,77.5167,0
509325,Palmakole,Andhra Pradesh,16.65,77.5167,0
509327,Madgul,Andhra Pradesh,16.65,77.5167,0
509328,Tala Konda Palli,Andhra Pradesh,16.65,77.5167,0
509334,Hunwada,Andhra Pradesh,16.65,77.5167,0
509343,A Raichur,Andhra Pradesh,16.65,77.5167,0
509347,Ibrahimbad,Andhra Pradesh,16.65,77.5167,0
509349,Vangoor,Andhra Pradesh,16.65,77.5167,0
509350,Husnabad,Andhra Pradesh,17.0667,77.65,0
509353,Jaklair,Andhra Pradesh,16.65,77.5167,0
509358,Kadthal,Andhra Pradesh,16.65,77.5167,0
509375,Achampet (Wanaparthy),Andhra Pradesh,16.65,77.5167,0
509376,Uppnunthala,Andhra Pradesh,16.65,77.5167,0
509383,Kadu Kuntla,Andhra Pradesh,16.65,77.5167,0
509401,Lingal,Andhra Pradesh,16.2833,78.5167,4
509407,Damar Gidda,Andhra Pradesh,16.2833,78.5167,0
509409,Lalkota,Andhra Pradesh,16.2833,78.5167,0
509413,Padkal,Andhra Pradesh,16.2833,78.5167,0
509416,V Markal,Andhra Pradesh,16.2833,78.5167,0
509431,Yellikal,Andhra Pradesh,16.2833,78.5167,0
515001,S B Mahaveer Road,Andhra Pradesh,14.3447,77.8319,0
515005,Old Mla Quarters (Hyd),Andhra Pradesh,14.3447,77.8319,0
515201,Hindupur H O,Andhra Pradesh,14.3447,77.8319,0
515202,Hindupur Extension,Andhra Pradesh,14.3447,77.8319,0
515212,Hindupur Sevamandir,Andhra Pradesh,14.3447,77.8319,0
515232,Vanavolu,Andhra Pradesh,14.3447,77.8319,0
515282,Halakur,Andhra Pradesh,14.3447,77.8319,0
515286,Hemavathi,Andhra Pradesh,14.3447,77.8319,0
515301,Madakasira,Andhra Pradesh,13.9369,77.2694,4
515303,Kallu Marri,Andhra Pradesh,13.9369,77.2694,0
515306,Basavanahalli,Andhra Pradesh,13.9369,77.2694,0
515311,Agali,Andhra Pradesh,13.8762,77.4354,0
515331,Lepakshi,Andhra Pradesh,13.8156,77.6014,4
515332,Dema Kethe Palli,Andhra Pradesh,13.8156,77.6014,0
515404,Nagasamudram,Andhra Pradesh,14.3,77.65,4
515408,Yadiki,Andhra Pradesh,15.05,77.8833,4
515411,Tadapatri H O,Andhra Pradesh,14.6833,77.8722,0
515412,Yerrangunta Palli,Andhra Pradesh,14.6833,77.8722,0
515419,Challavari Palli,Andhra Pradesh,14.6833,77.8722,0
515456,Nagaruru,Andhra Pradesh,14.6833,77.8722,0
515458,Chandana,Andhra Pradesh,14.6833,77.8722,0
515465,Yellanur,Andhra Pradesh,14.7,78.0833,4
515551,Nallacheruvu,Andhra Pradesh,14.0944,78.2056,0
515561,Obuladevarachervu,Andhra Pradesh,14.0944,78.2056,0
515571,Tanakallu,Andhra Pradesh,13.9167,78.1833,4
515581,Talupula,Andhra Pradesh,14.25,78.2667,4
515591,Kadiri,Andhra Pradesh,14.1167,78.1667,4
515631,Tadi Marri,Andhra Pradesh,14.3447,77.8319,0
515661,Bathala Palle,Andhra Pradesh,14.3447,77.8319,0
515701,Samudram,Andhra Pradesh,14.3447,77.8319,0
515712,Jalli Palli,Andhra Pradesh,14.3447,77.8319,0
515761,Kalyan Durg,Andhra Pradesh,14.3447,77.8319,0
515762,Pala Voyi,Andhra Pradesh,14.3447,77.8319,0
515774,Kalluru R S,Andhra Pradesh,14.3447,77.8319,0
515801,Rajendranagar,Andhra Pradesh,15.0167,77.3833,0
515803,Old Guntakal,Andhra Pradesh,15.0167,77.3833,0
515812,Urvakonda,Andhra Pradesh,15.0167,77.3833,0
515813,Chabala,Andhra Pradesh,15.0167,77.3833,0
515832,Vajrakarur,Andhra Pradesh,15.0167,77.3833,4
515834,Ragula Padu,Andhra Pradesh,15.0167,77.3833,0
515844,Gadde Kallu,Andhra Pradesh,15.0167,77.3833,0
515862,B T Project,Andhra Pradesh,15.0167,77.3833,0
515867,Udegolam,Andhra Pradesh,15.0167,77.3833,0
515872,Harial,Andhra Pradesh,15.0167,77.3833,0
516001,Cdp Mochampet,Andhra Pradesh,14.5917,78.9389,0
516004,Yerra Mukkapalli Cuddapah,Andhra Pradesh,14.5917,78.9389,0
516005,Machupalli (Cuddapah),Andhra Pradesh,14.5917,78.9389,0
516108,Obulavari Palle,Andhra Pradesh,14.7917,79.8917,0
516113,T Kamma Palle,Andhra Pradesh,14.2333,79.7333,0
516114,Yerraguntla Kota,Andhra Pradesh,14.2333,79.7333,0
516115,Rajampet R S,Andhra Pradesh,14.2333,79.7333,0
516118,Palle,Andhra Pradesh,14.2333,79.7333,0
516119,Utukuru,Andhra Pradesh,14.2333,79.7333,4
516120,Galivari Palle,Andhra Pradesh,14.7917,79.8917,0
516130,T Sundupalle,Andhra Pradesh,14.7917,79.8917,0
516133,Madithadu,Andhra Pradesh,14.7917,79.8917,0
516134,Tallapaka,Andhra Pradesh,14.7917,79.8917,0
516151,Tangutur,Andhra Pradesh,15.35,80.05,4
516173,Onipenta,Andhra Pradesh,14.7917,79.8917,0
516215,Sambe Palli,Andhra Pradesh,14.3917,78.775,0
516217,Kalas Pad,Andhra Pradesh,14.3917,78.775,0
516227,Badvel,Andhra Pradesh,14.75,79.05,4
516247,Madhavaram (C),Andhra Pradesh,14.3917,78.775,0
516257,Lakki Reddi Palle,Andhra Pradesh,14.3917,78.775,0
516259,Palle,Andhra Pradesh,14.3917,78.775,0
516260,Chakrayapeta,Andhra Pradesh,14.0333,78.5,0
516267,Galivedu,Andhra Pradesh,14.0333,78.5,4
516268,Veera Balle,Andhra Pradesh,14.0333,78.5,0
516271,Eguvagottiveedu,Andhra Pradesh,14.3917,78.775,0
516290,T Sadipiralla,Andhra Pradesh,14.3917,78.775,0
516293,Valluru,Andhra Pradesh,14.3917,78.775,0
516309,Yerraguntla West,Andhra Pradesh,14.4833,78.1333,0
516311,Urutur,Andhra Pradesh,14.4833,78.1333,0
516321,Veerappanayuni Palle,Andhra Pradesh,14.4833,78.1333,0
516329,Vaim Palle,Andhra Pradesh,14.4833,78.1333,0
516330,Veeranna Cattupalle,Andhra Pradesh,14.4833,78.1333,0
516350,Talla Palle,Andhra Pradesh,14.4833,78.1333,0
516356,Nakkala Dinne,Andhra Pradesh,14.4833,78.1333,0
516361,Holmespet,Andhra Pradesh,14.4833,78.1333,0
516365,Upparapalle,Andhra Pradesh,14.4833,78.1333,0
516366,Pallavolu,Andhra Pradesh,14.4833,78.1333,0
516396,Lingala,Andhra Pradesh,14.4833,78.1333,4
516421,Agadur,Andhra Pradesh,14.7,78.1667,0
516432,Vaddi Rala,Andhra Pradesh,14.7,78.1667,0
516434,Jammalamudugu North,Andhra Pradesh,14.7,78.1667,0
516437,S Uppala Padu,Andhra Pradesh,14.7,78.1667,0
516441,Devagudi,Andhra Pradesh,14.7,78.1667,0
516464,Lavanur,Andhra Pradesh,14.7,78.1667,4
516474,Talla Proddatur,Andhra Pradesh,14.7,78.1667,0
516484,Balapanur,Andhra Pradesh,14.7,78.1667,0
517001,C T R Bazar,Andhra Pradesh,13.8183,78.91,0
517002,Kajoor,Andhra Pradesh,13.8183,78.91,0
517101,Chandragiri H O,Andhra Pradesh,13.5833,79.0889,0
517112,Pakala,Andhra Pradesh,13.4667,79.1167,4
517113,Kallur,Andhra Pradesh,13.5667,79,4
517115,Maddinavani Palle,Andhra Pradesh,13.5167,79.0583,0
517130,Iral,Andhra Pradesh,13.5833,79.0889,0
517135,Pallur,Andhra Pradesh,13.5833,79.0889,0
517139,Sami Reddi Palle,Andhra Pradesh,13.5833,79.0889,0
517141,Gajula Palli,Andhra Pradesh,13.5833,79.0889,0
517148,Iiavaripalle,Andhra Pradesh,13.5833,79.0889,0
517151,Kalva Gunta,Andhra Pradesh,13.5833,79.0889,0
517152,Damal Cheruvu,Andhra Pradesh,13.5833,79.0889,0
517160,Odde Palle,Andhra Pradesh,13.5833,79.0889,0
517163,Palakur,Andhra Pradesh,13.5833,79.0889,0
517165,Yellampalle Santha Gate,Andhra Pradesh,13.5833,79.0889,0
517194,Bakarapet,Andhra Pradesh,13.7167,79.15,0
517196,Palle,Andhra Pradesh,13.7167,79.15,0
517197,Yerravaripalem,Andhra Pradesh,13.7167,79.15,4
517215,Talupula,Andhra Pradesh,14.25,78.2667,0
517217,Jandla,Andhra Pradesh,13.7,78.7444,0
517234,Kalikiri,Andhra Pradesh,13.6333,78.8,4
517236,Kalakada,Andhra Pradesh,13.8167,78.8,4
517239,Palamanda,Andhra Pradesh,13.725,78.8,0
517240,Erra Kota Palle,Andhra Pradesh,13.7,78.7444,0
517250,Vanamaladinne,Andhra Pradesh,13.7,78.7444,0
517299,Vayalpad,Andhra Pradesh,13.65,78.6333,4
517301,Kali Cherla,Andhra Pradesh,13.55,78.5,0
517319,Samudram,Andhra Pradesh,13.55,78.5,0
517325,Madanapalle H O,Andhra Pradesh,13.55,78.5,0
517327,Madanapalle,Andhra Pradesh,13.55,78.5,4
517408,Palamner H O,Andhra Pradesh,13.8183,78.91,0
517415,Baireddi Palle,Andhra Pradesh,13.8183,78.91,0
517416,Bangaru Palem,Andhra Pradesh,13.8183,78.91,0
517422,Yadammarri,Andhra Pradesh,13.8183,78.91,0
517501,Jagannathapuram,Andhra Pradesh,14.55,78.75,0
517502,S V Agri College,Andhra Pradesh,14.55,78.75,0
517503,Padi,Andhra Pradesh,14.55,78.75,0
517507,S V Medical College,Andhra Pradesh,14.55,78.75,0
517516,Sanam Batla,Andhra Pradesh,14.55,78.75,0
517520,Railway Colony,Andhra Pradesh,14.55,78.75,0
517541,Varadia Palem,Andhra Pradesh,14.55,78.75,0
517561,Balijapalle,Andhra Pradesh,14.55,78.75,0
517567,Nadavalur,Andhra Pradesh,14.55,78.75,0
517569,Pachikapallam,Andhra Pradesh,14.55,78.75,0
517589,Nagalapuram,Andhra Pradesh,15.7667,77.9167,4
517590,Nagari,Andhra Pradesh,13.3333,79.5833,4
517592,Ekambara Kuppam,Andhra Pradesh,13.3333,79.5833,0
517619,Yerpedu,Andhra Pradesh,13.6833,79.6,4
517620,Pallam,Andhra Pradesh,13.6833,79.6,0
518002,Maddurnagar,Andhra Pradesh,15.3333,77.9381,0
518011,Hussain Puram,Andhra Pradesh,15.3333,77.9381,0
518017,Edururu,Andhra Pradesh,15.3333,77.9381,0
518018,Ulchal,Andhra Pradesh,15.3333,77.9381,0
518122,Owk,Andhra Pradesh,15.2167,78.1167,4
518124,Banagana Palle,Andhra Pradesh,15.2167,78.1167,0
518157,Injedu,Andhra Pradesh,15.1917,78.2083,0
518165,Sanjamala,Andhra Pradesh,15.1667,78.3,4
518186,Illuri Kothapeta,Andhra Pradesh,15.1917,78.2083,0
518206,Cement Nagar,Andhra Pradesh,15.3333,77.9381,0
518220,Jaladurgan,Andhra Pradesh,15.3333,77.9381,0
518225,Yerukala Cheruvu,Andhra Pradesh,15.3333,77.9381,0
518301,Adoni Cotton Market,Andhra Pradesh,15.9083,77.2417,0
518302,Adoni Arts College,Andhra Pradesh,15.9083,77.2417,0
518333,Halvi,Andhra Pradesh,15.8833,77.1333,4
518346,Holala Gondi,Andhra Pradesh,15.9333,77.35,0
518348,Hala Harvi,Andhra Pradesh,15.9333,77.35,0
518349,Madhavaram,Andhra Pradesh,15.9333,77.35,4
518350,Kadivella,Andhra Pradesh,15.9083,77.2417,0
518360,Yemmiganur,Andhra Pradesh,15.9083,77.2417,0
518382,Hosur,Andhra Pradesh,15.9083,77.2417,0
518385,Maddikere,Andhra Pradesh,15.9083,77.2417,0
518465,Devanakonda,Andhra Pradesh,15.5333,77.55,4
518470,Handri Khairwadi,Andhra Pradesh,15.5333,77.55,0
518510,Yerraguntla,Andhra Pradesh,14.6333,78.5333,4
518523,Bandi Atmakur,Andhra Pradesh,14.8,78.5583,0
518543,Aallagadda H O,Andhra Pradesh,14.8,78.5583,0
518553,Chagalamarri,Andhra Pradesh,14.9667,78.5833,4
518573,Yallur,Andhra Pradesh,14.8,78.5583,0
518583,Gajula Palle,Andhra Pradesh,14.8,78.5583,0
518669,Deebaguntla,Andhra Pradesh,15.3333,77.9381,0
520001,Wynchipeta,Andhra Pradesh,15.8677,80.4563,0
520003,Hanumanulapeta,Andhra Pradesh,15.8677,80.4563,0
520004,Machavaram (Vja),Andhra Pradesh,15.8677,80.4563,0
520006,P & T Colony,Andhra Pradesh,15.8677,80.4563,0
520011,Lakshminagar,Andhra Pradesh,15.8677,80.4563,0
520050,Dep Vijayawada,Andhra Pradesh,15.8677,80.4563,0
521001,Inugudurpet,Andhra Pradesh,16.5056,80.9111,0
521003,Machilipatnam Port,Andhra Pradesh,16.5056,80.9111,0
521101,G Varam Centre,Andhra Pradesh,15.95,80.9167,0
521102,Bacon Factory,Andhra Pradesh,15.95,80.9167,0
521104,Nadamanuru,Andhra Pradesh,15.95,80.9167,0
521105,Hanuman Jn,Andhra Pradesh,15.95,80.9167,0
521109,Gali Gopuram,Andhra Pradesh,15.95,80.9167,0
521110,Veera Valli,Andhra Pradesh,15.95,80.9167,0
521120,Nagayalanka,Andhra Pradesh,15.95,80.9167,4
521123,Gandhi Keshtram,Andhra Pradesh,15.95,80.9167,0
521124,V Kothapalem,Andhra Pradesh,15.95,80.9167,0
521126,Challa Palli,Andhra Pradesh,15.95,80.9167,0
521131,Laxmipuram,Andhra Pradesh,15.95,80.9167,0
521144,Edupugallu,Andhra Pradesh,15.95,80.9167,0
521148,Elammarru,Andhra Pradesh,15.95,80.9167,0
521155,Vanukuru,Andhra Pradesh,15.95,80.9167,0
521171,Jayanthi,Andhra Pradesh,15.95,80.9167,0
521182,Chandarla Padu,Andhra Pradesh,15.95,80.9167,0
521214,T Sanubanda,Andhra Pradesh,16.5056,80.9111,0
521226,Ibrahimpatnam (Krishna),Andhra Pradesh,16.5056,80.9111,0
521250,Veeranki Lock,Andhra Pradesh,16.5056,80.9111,0
521301,Jagannadapuram,Andhra Pradesh,16.5833,81.3,0
521311,Indupalli,Andhra Pradesh,16.5833,81.3,0
521321,Janardhanapuram,Andhra Pradesh,16.5833,81.3,0
521327,Tamrisa,Andhra Pradesh,16.5833,81.3,0
521333,Kallklur H O,Andhra Pradesh,16.5833,81.3,0
521338,Agraharam,Andhra Pradesh,18.3333,84.1167,0
521340,Pallevada,Andhra Pradesh,16.5833,81.3,4
521344,Kali Dindi,Andhra Pradesh,16.5833,81.3,0
521372,Chandrala (Angaluru),Andhra Pradesh,16.5833,81.3,0
521402,Vatsavai,Andhra Pradesh,16.9833,80.5167,0
521403,Gampalagudem,Andhra Pradesh,16.9833,80.5167,4
522001,G T R Kothapet,Andhra Pradesh,16.3375,80.3083,0
522002,Vallurivari Road,Andhra Pradesh,16.3375,80.3083,0
522003,Factories Ward,Andhra Pradesh,16.3375,80.3083,0
522004,Sampathnagar,Andhra Pradesh,16.3375,80.3083,0
522005,Nallapadu (Guntur),Andhra Pradesh,16.3375,80.3083,0
522007,Laxmipuram Water Works,Andhra Pradesh,16.3375,80.3083,0
522008,Lankala Koderu,Andhra Pradesh,16.3375,80.3083,0
522010,Old Guntur,Andhra Pradesh,16.3375,80.3083,0
522015,Abbinenigunta Palem,Andhra Pradesh,16.3375,80.3083,0
522016,Lemalle,Andhra Pradesh,16.3375,80.3083,0
522017,Etkur,Andhra Pradesh,16.3375,80.3083,0
522021,Bandarupalle (Gtr),Andhra Pradesh,16.3375,80.3083,0
522026,Dharanikota (Gtr),Andhra Pradesh,16.3375,80.3083,0
522034,Industrial Estate Gtr,Andhra Pradesh,16.3375,80.3083,0
522050,Det Guntur,Andhra Pradesh,16.3375,80.3083,0
522101,Taluka Office,Andhra Pradesh,16.3375,80.3083,0
522112,Kakumanu,Andhra Pradesh,16.3375,80.3083,0
522125,Vallabharao Palem,Andhra Pradesh,16.3375,80.3083,0
522201,Lthanagar Appadu,Andhra Pradesh,16.2,80.6,0
522202,Balaji Nagar,Andhra Pradesh,16.2,80.6,0
522213,Sangam Jagarlamudi,Andhra Pradesh,16.2,80.6,0
522233,Edla Padu,Andhra Pradesh,16.4167,80.45,0
522234,Nadendla,Andhra Pradesh,16.4167,80.45,0
522236,Tadikonda,Andhra Pradesh,16.4167,80.45,4
522260,Pallapatla,Andhra Pradesh,15.9833,80.75,4
522263,Advula Divi,Andhra Pradesh,15.9833,80.75,0
522265,Railpet,Andhra Pradesh,15.9833,80.75,0
522266,Jampani,Andhra Pradesh,15.9833,80.75,0
522268,Nagaram,Andhra Pradesh,17.1842,78.3897,0
522273,Kaite Palle,Andhra Pradesh,16.2,80.6,0
522280,Nalluru Palem,Andhra Pradesh,16.2,80.6,0
522290,Vallabhapuram,Andhra Pradesh,16.2,80.6,0
522296,Ipur,Andhra Pradesh,16.2,80.6,0
522297,Dantalur,Andhra Pradesh,16.2,80.6,0
522308,Emani,Andhra Pradesh,16.3375,80.3083,0
522311,Chandole,Andhra Pradesh,16.3375,80.3083,0
522315,Machavaram,Andhra Pradesh,16.3375,80.3083,0
522318,T Sunduru,Andhra Pradesh,16.3375,80.3083,0
522340,Edla Palli,Andhra Pradesh,16.3375,80.3083,0
522403,Vaddavalli (Sap),Andhra Pradesh,16.4833,79.4333,0
522407,Linganguntla,Andhra Pradesh,16.4833,79.4333,0
522413,P R Bazar,Andhra Pradesh,16.4833,79.4333,0
522426,Macherla,Andhra Pradesh,16.4833,79.4333,4
522501,Tadepalle,Andhra Pradesh,16.4667,80.6,4
522503,Weavers Colony,Andhra Pradesh,16.4667,80.6,0
522508,Namburu,Andhra Pradesh,16.4667,80.6,0
522510,Nagarjunanagar (Gtr),Andhra Pradesh,16.4667,80.6,0
522511,Old Mangala Giri,Andhra Pradesh,16.4667,80.6,0
